Predictor,1,2,3,4
merged_data1,0.00276147679809191,-0.0426989611972222,0.136013745001286,-0.0806434013583193
merged_data2,-0.0927524356291041,-0.26505027593338,0.166085542055732,0.158488524606998
merged_data3,-0.105602825497233,-0.0377366187372698,-0.231037292970892,0.364882744480668
merged_data4,0.372468403625575,-0.256511715547553,0.0456780981472317,-0.0258173121737317
merged_data5,-0.023810073404588,0.0431455468555342,0.387815335625223,-0.397191240998659
merged_data6,-0.171175942271955,0.287342569635138,-0.156349201868713,-0.000199224077113116
merged_data7,-0.503854400924966,-0.173801234527906,0.106797656237202,0.26688853569762
merged_data8,0.831929585202227,0.356596463850626,-0.556575422961258,-0.267809238527673
merged_data9,-0.269654607895329,0.339708793571065,-0.110072831214147,0.0223437414783338
merged_data10,-1.13847023990876,0.150766205864674,0.391902618896506,0.0158339891078503
merged_data11,0.490511007983659,-0.192268142706193,-0.410525441314286,0.410113426926839
merged_data12,-0.90901298807973,-0.375079315149145,-0.00628910272051487,0.855062795734956
merged_data13,0.0638858819220107,-0.195392072723184,0.443007764048542,-0.271689062640739
merged_data14,0.431634814564067,0.131953868684773,0.0843727518640094,-0.38926506855654
merged_data15,-1.00359845685485,0.178846654663704,-0.133435231129239,0.515489953828188
merged_data16,0.0344089278656483,0.108911584378476,0.490949322008695,-0.588494185972934
merged_data17,1.03409155303936,-0.0777343760147786,-0.104954280639477,-0.45631705724948
merged_data18,0.14968053824917,0.308038975213091,-0.209091792763837,-0.0709298749960938
merged_data19,0.536354088956733,-0.46772548997094,0.218152905525414,-0.123408645219739
merged_data20,0.175384254553079,-0.228632962679866,-0.0929477316664631,0.16965414492111
merged_data21,0.0640467550304925,0.302014041127138,-0.397622032337476,0.13502657095441
merged_data22,-0.586114003949562,-0.157239240861443,0.329363851045736,0.0335892690930549
merged_data23,-0.307924573700954,0.527010468284576,-0.332353155510066,0.0904387495427987
merged_data24,0.288348158913891,-0.221243052665414,0.0527266775834963,-0.0886738804293839
merged_data25,-0.44748262576117,-0.302451960257874,-0.29492616130622,0.842945977738926
merged_data26,-0.120151298428218,0.590821507488959,-0.106103986414119,-0.330257177294512
merged_data27,0.428217421194354,-1.25175163130023,0.484949038901261,0.448818266089596
merged_data28,0.510660423208736,0.519880909869337,-0.274039450322351,-0.281828483664978
merged_data29,0.178309980042886,0.106547600093763,-0.0375007269577055,-0.135177290691795
merged_data30,0.606680748307573,-0.188118950175223,0.187963010498382,-0.343209648555244
merged_data31,-0.716299899920655,0.762112563646773,0.0355660732997219,-0.303261395737768
merged_data32,0.86001143268485,-0.474038393153571,-0.395183878214229,0.329457283935414
merged_data33,0.222893860719271,0.569885555554426,0.636942888904449,-1.36053973094782
merged_data34,-0.934447113171862,-0.292119599016293,0.401552363286267,0.277543322017984
merged_data35,-0.0727063122615015,0.0486381081551266,-0.209917396016788,0.220981640351632
merged_data36,0.078990578684714,-0.306217839785026,0.0349469693315198,0.217479392292106
merged_data37,0.0990504581134268,-0.687675800661316,-0.122780163990016,0.641072111144526
merged_data38,-0.818609168736742,0.301297887709152,-0.641119216229468,0.942815792971451
merged_data39,1.1168669298027,-0.719301466829819,0.310852078336166,-0.339296280730466
merged_data40,0.159283233286565,0.247724163295668,-0.361528307646508,0.20150963748239
merged_data41,-0.672256751878874,0.752553041720316,0.20602995954098,-0.456974737268598
merged_data42,-0.818155919001488,0.928397749514643,0.0979731139472478,-0.514982676495761
merged_data43,0.103810927584508,-0.195213421107516,0.4104919645856,-0.355472818441458
merged_data44,0.947271245332163,-0.47910998642834,-0.510127216545305,0.572117660195227
merged_data45,0.383653011130374,-0.104025796476494,-0.270201709470146,0.172918940872315
merged_data46,0.116997871105324,0.496784462959873,-0.192542465523368,-0.23135035812195
merged_data47,-0.917828438835625,-0.72871968307304,0.585934173314707,0.500335162975766
merged_data48,0.0938968098045942,0.176141549767678,0.0445508925628607,-0.417870839971158
merged_data49,-0.117591676446444,1.16666753959801,-0.45597708737655,-0.349703324401637
merged_data50,-0.724837550464144,-0.979108278307671,0.563970055072336,0.710636908193277
merged_data51,0.864120718573241,0.158896181338218,0.249266107951765,-0.87984460002725
merged_data52,-1.12353533323974,-0.0794006421842604,0.991499459899545,-0.365284898423641
merged_data53,0.523150979572048,-0.722760398972422,0.524541941607403,-0.246404860820199
merged_data54,0.844594033542897,0.287807071328331,-0.794774739305593,0.289921628575719
merged_data55,-1.31495437866059,0.870524215238415,-0.871478569582145,0.978121229241183
merged_data56,-0.56997462515115,-0.735343065863962,0.768354311201369,0.107613519211834
merged_data57,1.40136594173572,0.173464752361109,-0.462787060287098,-0.373358546458853
merged_data58,-0.653896025214342,0.0982132710428684,-0.766183542115997,1.21857371857077
merged_data59,-0.149557472539969,0.172230122839631,-0.941272098683973,0.916155001590756
merged_data60,1.09552465237999,-0.34553443326976,0.471872607639734,-0.783202512518859
merged_data61,0.306828222286694,0.38924816511588,-0.0961567807150108,-0.352760525074378
merged_data62,-0.366485146501444,-0.129943464784346,0.380976086781063,-0.159902890093396
merged_data63,-1.7322854901785,0.634120285181174,0.178236606143333,0.271706228916363
merged_data64,1.58702198875468,-0.78330681960489,0.131811682658469,-0.552512428622477
merged_data65,0.180234725760085,-0.24028915828229,0.328045285331104,-0.258904649499582
merged_data66,-0.79003070059623,0.0691626693037041,0.676054836297657,-0.361531790816022
