Predictor,1,2,3,4
merged_data1,0.0170889894973579,0.00488109647445772,-0.000725097785453445,-0.0101824485258748
merged_data2,-0.503183950279946,-0.860335185844313,0.138545326871604,0.516905671707763
merged_data3,0.0766726747080593,0.395264769796778,-0.113218035655287,-0.0946162363967895
merged_data4,-0.0978332639550289,0.00383991792756018,-0.127229746577951,0.203655904768395
merged_data5,-0.0931493312605917,-0.171559913886511,0.136747331989876,-0.0741912671107283
merged_data6,-0.0951559386569288,-0.11381246785435,-0.0501656860449477,0.101661849417081
merged_data7,-0.182293410486443,-0.401338538019042,0.0205483070741364,0.258853259373754
merged_data8,1.31547108321429,0.815667447325537,-0.379447032817835,-0.738820087698402
merged_data9,-0.00418497970622939,-0.315280495801991,0.0556696427222958,0.145232215616097
merged_data10,0.419785249891421,0.418725860455484,0.0362920056001892,-0.363357990269416
merged_data11,0.0760449381577234,0.101401150169302,0.0346427447769829,-0.0296498059683789
merged_data12,-1.16929588511332,-0.797172786482394,0.267970227057953,0.45917904387283
merged_data13,-0.0546257687559972,0.00519725528775679,0.0280446770601053,0.0710043495236354
merged_data14,-0.474375108753157,0.218008361737379,0.0572268768631682,0.0817078145716024
merged_data15,-0.0979474836329458,-0.0477662520165878,-0.0822061356471215,0.16482264363993
merged_data16,-0.16812594061694,-0.711721038640092,0.498977213500274,0.132912500619255
merged_data17,-0.403855743601561,0.00355675969647188,0.0884315844255089,0.0539012007346077
merged_data18,0.0600121316070527,-0.165921025807825,0.0522497300124792,0.0409011989911853
merged_data19,1.1216427136544,0.113777122934669,0.0249622552898386,-0.592843769989002
merged_data20,0.392781819966236,0.230424942938645,-0.297710682690811,0.188326678509821
merged_data21,-1.17810060805007,0.888797050735821,-0.324287806532341,0.360039788912469
merged_data22,-0.52901663904632,-0.516144036326356,0.279116806867781,-0.037584930422087
merged_data23,0.367975958297393,0.507791816558154,-0.0960820638594556,-0.186140594461544
merged_data24,0.164380324237432,0.84573812208563,-0.139619273645753,-0.612783208834314
merged_data25,0.457542399649266,-1.86989583348645,0.642784242880128,0.535554442574647
merged_data26,-1.18231796413845,0.918478455755975,0.115844955500746,-0.381350237902624
merged_data27,0.706762467935976,-0.461677106386518,-0.918124993865393,1.03695043817186
merged_data28,-0.33404161611217,-0.421937822607156,0.596397510686864,-0.393245939178574
merged_data29,0.0478963846349523,0.268018396821605,-0.0272228573072725,-0.101588791518599
merged_data30,0.368498031750033,-0.763739719349046,0.0388490214108501,0.396964875414055
merged_data31,-0.850442985931044,1.2376494253584,-0.0329511236145681,-0.666617065412524
merged_data32,0.0928563212073188,-0.890938816464868,-0.132983258869149,0.683121224145996
merged_data33,-0.642063408012456,0.0558364945397291,0.321921635201493,-0.20064149222592
merged_data34,0.595302315006333,0.488583362887243,-0.427800965243457,-0.0919729217692239
merged_data35,0.244879790199003,0.193584507370511,0.0337225737241904,-0.0448682756355679
merged_data36,-0.37735076012854,-0.14282771031066,-0.00144580873408988,0.319257160760871
merged_data37,-0.191851111607969,-0.194013328864383,0.289915398081398,-0.129914457250105
merged_data38,0.382823546277124,0.423714808067406,-0.551111421895488,0.417220584978113
merged_data39,1.11074334932249,-0.108286752649644,0.005184819117707,-0.50202343038305
merged_data40,-1.09830399826773,-0.0336623989235894,0.313354433539706,0.207664821077502
merged_data41,0.721293893022099,0.0160480044188515,-0.090287896903282,-0.267226544424074
merged_data42,-1.23653905747509,0.162610772074632,0.221068208310064,0.18737733301634
merged_data43,0.743592117580141,-0.0252273308653001,-0.0178752121469395,-0.307096874637173
merged_data44,0.113746931416464,-0.0600235752100441,-0.0973474166375488,0.281583291203694
merged_data45,-0.154940013534863,-0.344497606254142,0.305287751153241,0.147390429569648
merged_data46,-0.981227577601016,0.708273648589707,-0.109423615341846,-0.0936662434735529
merged_data47,0.339123372334029,-0.635571104525089,0.318879643194541,-0.313987088465301
merged_data48,0.160067223590825,0.265509825474434,0.103000928423078,-0.298916186921092
merged_data49,0.148978192330445,0.178437988328388,-0.104692610003891,-0.109456283685258
merged_data50,1.07094692648151,-0.463153035508212,-0.186323078971912,0.1448511110915
merged_data51,0.327974965356721,0.0138421843538152,0.0206351608438563,0.00246884546920971
merged_data52,0.770091660055879,0.621914450953273,-0.695049155189069,0.180292484531067
merged_data53,-0.74602905486647,0.138622368695572,0.656026975490117,-0.802962100417263
merged_data54,-0.989442546156079,-0.231639390450796,0.572609460174414,-0.00901849312305334
merged_data55,1.42558756436755,0.69650078414986,-0.449532888002488,-0.611460328506051
merged_data56,1.5043208728263,-0.500212235713869,-0.456190866981057,0.377135053043817
merged_data57,-1.02370680936872,0.80953389409463,-0.263804933374939,0.235391191470565
merged_data58,-0.111934385925601,-0.870666813440595,0.0573073058533915,0.56380316271951
merged_data59,0.179005674825301,0.476698985065998,-0.454998644180791,0.411886954297101
merged_data60,-1.2178443826171,0.398794489578247,0.657341590111531,-0.89706341628521
merged_data61,-0.376284849877995,-1.90943370511537,0.220625508747702,1.26788826291043
merged_data62,-1.46112873340497,0.509136235807127,0.117128513893317,0.121571701314252
merged_data63,0.259348567340223,-0.75176621461966,-0.31488054280286,0.731997552288078
merged_data64,-0.410817452844607,-0.922640279791466,0.173900944036981,0.203050524898939
merged_data65,-0.216520177857258,0.643097527146804,0.796643906009089,-1.65741278221444
merged_data66,0.90685458910497,0.959665105373218,-0.308978183324555,-0.535026231041968
