Predictor,1,2,3,4
merged_data1,-0.0449834852779569,-0.170605868051431,0.497960385497383,-0.0159364487841498
merged_data2,0.176726637602669,-0.651868197482989,0.517662113852112,0.4555014987336
merged_data3,-0.0266734003337365,-0.0333984882144118,0.142938369659217,0.0535857756576645
merged_data4,0.0137280153078742,-0.0630909942717563,0.0580800510677041,0.0545046851362365
merged_data5,-0.344919299946571,0.0232530714470233,0.109069312684132,0.129811223630367
merged_data6,0.0665516334121343,-0.0318712261899438,0.0590411056962598,-0.00114196621646981
merged_data7,0.423381564452452,-0.215655900679938,-0.269850750001221,0.158560657048292
merged_data8,-0.731512161454469,0.794253920091798,0.175176630248026,-0.562340637518951
merged_data9,0.030287273319818,0.0558025550952479,0.00369271645497177,-0.0367723135260585
merged_data10,0.153756146996512,-0.226434096787884,0.0474825386816897,0.117893293639966
merged_data11,-0.309969740560148,0.471826289399821,-0.350063499558404,-0.283567771815352
merged_data12,-0.258701731601447,-0.0558550521280174,-0.133843141871454,0.517598168292042
merged_data13,0.304215587773358,-0.0388592169115332,-0.110669783573177,-0.127368766774674
merged_data14,-0.152058151382592,0.082489214810522,-0.0460710427123081,-0.0045984646263064
merged_data15,-0.158898272670151,0.00536289375320592,0.0857757372123774,-0.110578636737046
merged_data16,0.0957619863536633,0.0917827019025402,-0.221814815945219,0.0428409473169231
merged_data17,-0.369585695847922,-0.0679372731498901,-0.350152676219416,0.488060266757769
merged_data18,0.721037724839745,0.0088715137656094,0.630714840062805,-0.75774393624268
merged_data19,0.148189500357284,-0.104648760291072,0.0558404023342176,-0.0277122061934226
merged_data20,0.59527711286611,-0.1056154081485,-0.38871602181552,-0.0895293413510451
merged_data21,-0.938168409641809,0.151824216556768,0.769643509195154,0.0308788159936775
merged_data22,-0.115067416021386,0.0502468462784282,-0.138736637125386,0.125416712804833
merged_data23,0.0452428756013688,0.171793069490325,-0.176322479617164,-0.0708694105884964
merged_data24,0.227261414693186,0.154926550903038,-0.16490860937344,-0.124575938277143
merged_data25,0.465633209447038,0.00867694696383381,-0.202909846877079,-0.197437010671887
merged_data26,0.0652485758282232,0.10035856774864,-0.382351389606442,0.0157806187666684
merged_data27,0.0685673719545386,0.667017188082196,-0.694292396790257,-0.0246904267698174
merged_data28,0.17625727238762,-0.0762929475769433,-0.477426525766434,0.255137150334359
merged_data29,0.0660156741917422,-0.0254548472737819,0.0276628976066308,-0.0583406429259632
merged_data30,0.096431802661446,0.241139113737611,-0.200799903281989,-0.0901991202359517
merged_data31,-1.12123023797446,0.128361255487579,-0.121673461658668,0.130456554553306
merged_data32,-1.27355777590943,0.142936165603617,0.3089631570265,0.440747400545145
merged_data33,1.18376737303155,-2.42611458537333,2.75526966961219,-0.574597034958613
merged_data34,-0.488418680190882,0.712975080419689,0.903919275268285,-1.13943066547869
merged_data35,-0.00471093355377496,-0.548141354868821,0.400670887486694,0.469139707600528
merged_data36,-0.193102098525125,-0.1703535213373,0.160782873698191,0.253272798263797
merged_data37,-0.214013855700474,-0.168051410047213,0.0972354162469308,0.425163583102203
merged_data38,0.793161485107704,0.186114782534851,0.240340314308639,-0.78583447937893
merged_data39,1.08999029672759,-0.332359341484126,-3.16275345890148,2.58589188500849
merged_data40,-2.58428584726469,2.00157245411776,-1.45186488852647,0.760102934583831
merged_data41,0.144170787517618,0.0804009108067278,0.0284688411626765,-0.142261478121808
merged_data42,0.0565822158752569,-0.011732668924113,0.0393269153575674,0.00500279537670243
merged_data43,0.659250025186654,-0.226860661531279,1.24614744779498,-0.760478570732486
merged_data44,0.136125041501201,-0.0843529873387786,0.23304738512536,-0.106251386114467
merged_data45,0.118442508401211,-0.00728086570177628,-0.0794218403604038,-0.0333301383740078
merged_data46,-0.0528812829676202,-0.0592818449789186,0.334424143077242,-0.13768322207974
merged_data47,0.0992104883449016,0.0809769397732728,-0.178804280678563,-0.139248444929113
merged_data48,0.0361196664158945,0.0778742759087227,-0.0492897976994922,-0.078026252675478
merged_data49,-0.123531899707417,0.0502737926256728,-0.0894881438354478,0.0984844137301835
merged_data50,0.10957910305996,0.0740895855433204,0.0112455227208139,-0.133494620035626
merged_data51,0.0135205620612396,0.121012214458816,-0.516706841533585,0.132502115887864
merged_data52,-0.028885791237453,0.348237918916029,0.176229846673597,-0.504571448779527
merged_data53,0.265740963047045,0.103937852529751,-0.425936069229684,-0.0292605794017849
merged_data54,0.237989517804072,-0.203800643361447,-0.139183024460541,0.256424704216192
merged_data55,-0.0512780526085663,-0.0841257768960599,0.31652917534281,-0.13487639556326
merged_data56,0.196535070490593,-0.372401257751049,0.271703012157895,0.0734793660086488
merged_data57,0.216660755888532,0.0996498017054091,-0.323457532376329,-0.143978796820708
merged_data58,-0.408429523528427,-0.0836671230143646,0.110975185362608,0.306749781683065
merged_data59,0.0670290742013541,-0.183337617143626,0.124234584282009,0.0345856158346317
merged_data60,-0.453425722932322,0.159660873990885,0.061234987042076,0.00702124625931101
merged_data61,0.0441046013001549,-0.0147292433905485,0.125417477893338,-0.076620556787672
merged_data62,-0.0725448310365159,0.0675015498324356,-0.0671560053666804,-0.0344788441810491
merged_data63,-0.188465230627536,-0.0434143705449527,-0.0299771386152827,0.158213916493641
merged_data64,0.0131511322144761,0.0107400519592114,0.0325932955200151,-0.0521705664569104
merged_data65,0.031789248676539,-0.0284518097019001,0.0690769036745247,-0.0852633980154237
merged_data66,0.0104891244246401,0.0054634504942066,0.00625996896239789,0.0152282183880407
