Predictor,1,2,3,4
merged_data1,-0.0766709404949717,0.637644900606547,-0.328839186551681,0.00577865991940196
merged_data2,-0.181747921379657,-0.020191526360373,0.205828289313832,-0.26258848818594
merged_data3,0.0202274488769034,-0.210191247254283,0.0391840683096998,0.133372541209972
merged_data4,-0.380320992282043,-0.230757624898513,0.525157375253124,-0.265734151172944
merged_data5,0.15264512845085,-0.0986649576961968,-0.150150404704638,-0.289289105750864
merged_data6,0.053225714482324,-0.14810590430301,0.247765874251317,-0.469075749855722
merged_data7,0.0220417285662146,-0.0238708969929976,-0.0444855841540882,0.105177440336546
merged_data8,0.340416456340288,0.2420980767545,-0.362826703575003,0.142859255174592
merged_data9,-0.41860616716318,-1.17710965415335,0.826854996677168,0.3679949317205
merged_data10,0.910536493651066,0.641895150290667,-1.03201299286753,-0.387236204661901
merged_data11,-0.252831996674939,-0.257868057744092,0.0792960765999151,0.647004357727181
merged_data12,-0.103527353955571,-0.63974465748279,0.151350235482407,0.632455934865638
merged_data13,0.0799671659609199,0.0346676610776369,0.00151032058539341,-0.205901853890922
merged_data14,-0.10499580739926,-0.145524360967558,0.125788994574987,0.125764736302012
merged_data15,0.230562565380401,0.406080709220284,-0.0967716653387784,-0.670576512947384
merged_data16,-0.0338974560223428,-0.28049751106738,-0.0806956617180337,0.633707069539743
merged_data17,-0.38276550981052,0.0506239371832964,0.478759574700995,-0.0524327520167481
merged_data18,0.200754202859771,0.319578486831924,-0.170289944906545,-0.283702467339543
merged_data19,-0.00954641835017849,0.0395927704406656,-0.00349222178748358,0.0468156196981507
merged_data20,0.0181113094064778,-0.0125644383026292,-0.0327962576531092,0.0168571299986175
merged_data21,-0.0673551027241959,-0.142056911994169,0.0904870420460167,0.266681584674497
merged_data22,0.0638636377869797,0.579275412072544,-0.305141308431463,-0.258981417211614
merged_data23,0.0139524034270149,0.0221323826835106,-0.0100187984550147,0.034360377863342
merged_data24,0.038023398105634,0.49942055783896,-0.299996981804973,0.00887641162731401
merged_data25,0.132778869333787,0.0132635942395837,0.0864023848540321,-0.41944152263313
merged_data26,-0.303401887219592,0.0531170169431099,-0.221339655855909,0.811134199528684
merged_data27,-0.0168345531117264,0.0175038135200785,0.00666493377020404,0.0139617049200506
merged_data28,0.0408951799554678,0.00165640845581644,-0.0178814841124033,0.04618923096871
merged_data29,0.0555602514895698,0.162815418396386,-0.0214935793146678,-0.0361277291760248
merged_data30,0.0527943058405802,-0.950423307647398,0.490337796526582,-0.375954241957172
merged_data31,-0.560181299089164,0.146617091387976,0.222457987049314,0.734100070229071
merged_data32,1.21308336805645,-0.913995977989011,-0.49095586467721,-1.17244459312757
merged_data33,-0.355377024921189,0.435134273162466,0.666882860605923,-0.79226610419804
merged_data34,-0.0795771128238682,0.698823973834175,-0.3414764737209,0.119777937641816
merged_data35,0.0536224036654605,-0.0185471101744237,0.0239802150977549,-0.0481875322372655
merged_data36,0.262278756274041,-0.0381436431458005,-0.29913245823504,0.457366678082974
merged_data37,0.0975504975261548,0.629578699375542,-0.313409021787091,-0.138474216252159
merged_data38,-1.18711591553456,-1.04604855950543,1.08986368039017,1.34077458222985
merged_data39,1.23307250327524,0.19055763167962,-1.68946775084626,0.480882412958436
merged_data40,-0.193762113309178,-0.51833795538718,0.478809187529117,-0.373780738325235
merged_data41,0.0134711651661676,0.762230083431273,0.0622948892863063,-1.04673781463098
merged_data42,0.207096738747078,0.062716324957559,0.300328518235938,-1.18763725011496
merged_data43,-0.598604115538611,0.105566270271107,0.384085278380431,0.628455180438801
merged_data44,0.17669934823441,-0.180512075274452,-0.336983352582494,0.653209418298928
merged_data45,0.00727520023399507,-0.276972848381604,0.130033799415728,0.00913090889044143
merged_data46,-0.0151481789428324,0.0379906843390811,0.102101124114392,-0.0850446049718064
merged_data47,-0.227832137271047,0.0512753157904289,0.165482484875936,0.205839153349462
merged_data48,0.0938894030237831,0.518894029967353,-0.280502295930382,0.0617066455656492
merged_data49,0.15874230109932,-0.161886446103547,-0.135580296071844,0.22246105724812
merged_data50,0.0389769656116788,0.0596796515648496,-0.027277171859481,0.0443924922672349
merged_data51,0.194255925523986,-0.890477908236295,0.0631249439641287,0.18005009626536
merged_data52,0.0991522497181672,0.630731458909886,-0.403480025140281,-0.104674358617781
merged_data53,-0.125408328203071,0.183203364142839,-0.15369399767076,0.493908305135887
merged_data54,-0.00501470063900781,-1.04483276165808,0.0571923578367591,0.393427949899871
merged_data55,0.476600314394461,-0.095211909858026,-0.283904119839556,-0.538954115324676
merged_data56,0.0206558729716359,-0.137757618727122,0.00471287839699426,0.181280439917178
merged_data57,-0.432111938612442,0.541556255110981,0.235528997513508,-0.064779353351561
merged_data58,-0.0933619785415558,0.218413359621393,-0.27360368288658,0.249020566769027
merged_data59,-0.138147413065646,0.423375379763715,0.43524849517731,-1.15259908465511
merged_data60,-0.242962039670413,-0.243677801192827,1.09600694770261,-1.60221843426373
merged_data61,-0.474996141989179,-0.493063895137358,0.92535273186691,-0.620190339927918
merged_data62,0.357766598475908,-0.940416528322911,-0.0729879472514694,-0.0197212825635059
merged_data63,-0.0514773613535886,-0.0607104171838111,0.060959209415809,0.119441306625983
merged_data64,0.182157014437151,0.0576620084142484,-0.0613705877815594,-0.0903708644459226
merged_data65,0.0789448655293485,0.111469882832806,-0.51484266535209,0.636205545104562
merged_data66,0.10230932795168,0.0135661618044414,-0.138354424423336,0.0875499334579415
