Predictor,1,2,3,4
merged_data1,-0.641836238661692,-0.0120663303596427,1.07914984185947,0.0704739541816479
merged_data2,0.243538417694236,-0.216299032998176,-0.273027315804407,0.137688289302668
merged_data3,0.196412121784145,-0.110751665122095,0.231434276806869,-0.432144978847149
merged_data4,0.885774842403314,-0.0893434676979511,-0.725442984146284,-0.454030500793478
merged_data5,-0.394164778972402,0.548284931624846,-0.270616725339121,0.304089653619969
merged_data6,0.123472506679023,-0.418865892492096,0.313808241455118,0.119340467324366
merged_data7,0.0847865033682308,-0.0600118598205187,0.169022519401749,-0.135373119883073
merged_data8,-0.213940442983198,-0.129761632235211,0.572048633307171,0.144777826825928
merged_data9,-0.363613215951986,0.302975222736418,-0.405045494572518,0.636144085122683
merged_data10,0.366327870494162,-0.407063123005079,0.586398758159551,-0.642419990748256
merged_data11,0.239931637651515,0.473437147600258,-0.323759645752755,-0.656883692021871
merged_data12,-0.0299315216859276,-0.00446959212415781,0.0189037705210474,0.0835852496553816
merged_data13,-0.0898703765902864,-0.189677048839995,0.114172791480916,0.343671755984362
merged_data14,0.0346468997666378,0.388622227034618,-0.421630222896664,-0.167920402117547
merged_data15,0.276152987088461,-0.266096342468664,-0.589543497413302,0.511471930444235
merged_data16,-0.282305839451832,0.659201186643866,-0.394095751440588,0.180150125412981
merged_data17,-0.187709017611636,-0.244559750853115,0.124528619370412,0.434367371093328
merged_data18,0.0179663421542219,-0.0138789276582951,0.0470238330253087,-0.0148524431497711
merged_data19,-0.0195224317064756,-0.0456000836362796,0.0803408559611738,-0.0807145857313028
merged_data20,-0.0528456136316104,-0.0597121186276566,0.0678217885510544,0.00127493278122966
merged_data21,-0.0733724852446859,-0.000780039654993465,0.00547906588791925,0.0295697061941012
merged_data22,-0.0894547248421495,0.0281469614177453,0.00268915283882248,0.0274490657992051
merged_data23,0.134950138874745,0.138062359697137,0.263534458222547,-0.565149145737334
merged_data24,0.559208858495222,0.0799491319041661,-0.525787918277668,-0.0232605154855705
merged_data25,-0.717228741209463,0.187005200780758,0.654747027542872,0.24675030937715
merged_data26,0.296847759085822,-0.289220432470201,-0.573207619561521,0.629837454469351
merged_data27,0.0700762900700874,0.0879013765874383,-0.203238243247744,0.0979628040255619
merged_data28,-0.20397128367557,0.204192047429078,0.129883948335583,0.00880711784684333
merged_data29,0.253896620955359,0.314660520639564,-0.507144813754114,-0.289701591036474
merged_data30,-0.0918908766367409,-1.0354407204161,0.449877519338352,0.995454544629328
merged_data31,-0.173127872399046,0.618526169872959,0.13521902124568,-0.629611423928374
merged_data32,0.513703874353973,-0.283494965949526,0.61474549843892,-0.928934136667048
merged_data33,0.0419031406652194,-0.109671756509599,-0.167223950822261,0.302421598015978
merged_data34,0.111582788681567,-0.323994556929137,-0.14661062639566,0.293844978044477
merged_data35,0.0225627475726857,-0.00279205124742918,-0.150256085633059,0.0291013392642731
merged_data36,0.434313555577681,-0.212964826079369,0.213899579877156,-0.687088594178859
merged_data37,-0.51171546876233,1.21080641448186,-0.0755348022362293,-0.51188142930061
merged_data38,-0.010119438252294,0.532399817985001,-0.623903565667121,0.055719003717149
merged_data39,-0.294989844306968,-1.02812496359213,0.644970734413833,0.928799848703674
merged_data40,-0.0183719062378151,0.632898714233158,0.424508153496585,-0.815127106351908
merged_data41,0.0212715877847566,-1.0144022994752,0.0461527950216851,1.16858806263948
merged_data42,0.765756146273526,0.611663800199498,-0.529687027156949,-1.00429911703988
merged_data43,0.131327679622368,-0.0556703722696123,0.262124096178822,-0.513673247409326
merged_data44,-0.359930931638172,0.525048668094136,-0.335236775967736,0.316008350185105
merged_data45,-0.0150560433152672,0.0641053619581239,-0.0132793034152713,-0.127660832142245
merged_data46,0.00634791358630158,0.0882661268002099,-0.319076253056979,0.127754664426072
merged_data47,-0.186644976028203,0.0505127953728776,-0.093711261964902,0.241772663261139
merged_data48,0.144002299220485,-0.292766869987836,0.0790440526474673,0.0895559021722788
merged_data49,-0.0857825870828654,0.0764484645101368,-0.00334088252374165,-0.0688513966307092
merged_data50,-0.0929700261235257,-0.0077123493209359,0.0190412859591261,0.0216128622626034
merged_data51,0.197930175002022,-0.318072382419982,0.132680853249824,0.0414994846851849
merged_data52,0.0444419185764194,-0.12355312767898,0.255063783190493,-0.198445686252712
merged_data53,-0.18850840476189,0.135522923115637,0.0150037261502802,-0.0375539122312253
merged_data54,-0.200100446190793,0.0813857696492801,0.164149374569292,0.000332128356379524
merged_data55,0.360358583870566,-0.301886086626434,0.144843117593845,-0.184340316568608
merged_data56,0.109680550573646,-0.117602735878517,-0.0570923302170747,0.0245009268021029
merged_data57,-0.133277598631007,0.0566601934376756,-0.0521058999165983,0.0655788057039284
merged_data58,-0.132751838675997,0.145007485569318,-0.0817908454393983,0.0205759984652992
merged_data59,0.0920365709408355,-0.104510264503828,-0.105905815352623,0.0423728645633467
merged_data60,-0.0983208514055928,-0.0224014508811659,0.283979875561132,-0.0826989750135783
merged_data61,0.0623649619865991,-0.17823044770958,0.350697217049855,-0.111377788295358
merged_data62,-0.152467558848513,0.176742818209777,-0.108146393027293,0.00942292054178627
merged_data63,0.044983186354451,-0.0432012689956309,0.0664130671856789,-0.0411552859041924
merged_data64,-0.267291901884675,0.340830743766282,-0.035449281504774,-0.113041499575843
merged_data65,0.00076151782346432,-0.0755458583409555,-0.145109010317966,0.121741594584727
merged_data66,0.181053611428228,-0.184340455809984,-0.3537538727584,0.411897392036376
