Predictor,1,2,3,4
merged_data1,0.343735543020106,-0.258570427672169,-0.186876354213623,0.408440399721042
merged_data2,0.684373459601252,-0.300392757338995,0.326088451267477,-0.567903742198797
merged_data3,-0.621841335376647,0.494574588117238,0.260698805986431,-0.109053482020712
merged_data4,-0.290971995475597,0.896203028380229,-0.281052700170853,-0.280885284369384
merged_data5,0.351378554877693,-0.399193568255018,0.139869493352252,0.131957326721425
merged_data6,-0.606117489204611,0.232716952206402,0.523171946216046,-0.15370737692459
merged_data7,-0.0983869380611598,0.0694990374510297,0.189627424241289,-0.16317366169879
merged_data8,-0.370117842542131,0.105785919734743,-0.566928315622091,1.10245068437148
merged_data9,-0.197890704098087,-0.0506798308567468,0.57403844775423,-0.482478331862512
merged_data10,0.553623761736964,-0.272589380086288,-0.0351560372220983,-0.130384051433988
merged_data11,0.417622887919401,0.198335237128027,-0.0691637519285993,-0.616554826108221
merged_data12,0.511478925388847,0.819792069599778,-1.19267527748862,0.359952731618479
merged_data13,0.131753272633777,-0.255941696989106,0.221483072426449,-0.24690782679902
merged_data14,0.571473854187717,0.0600096792723557,0.107129856890808,-0.857546129228048
merged_data15,-0.0700074041336517,0.664332095144268,-0.799191312957915,0.546076331301825
merged_data16,-0.00382289888733382,-0.267822788020427,-0.0222304433372806,0.390608248014206
merged_data17,-0.574233031912314,-0.752338293855767,0.966683682790934,0.713736672322504
merged_data18,0.554109109255406,-0.246038320784586,0.110149787710726,-0.406522657602596
merged_data19,-0.204967158675525,-0.11455625253626,0.146896501796569,0.127484622403371
merged_data20,-0.170448840827087,-0.502575656675515,0.287019698746073,0.580899360325123
merged_data21,-0.137597357806076,0.858053755248986,-0.431576902557713,-0.180802573569783
merged_data22,0.138332691348187,0.017181030207138,-0.00987949421511124,-0.181714349154516
merged_data23,0.0476357453497736,-0.00307178612390471,0.125854758043989,-0.30259795097007
merged_data24,-0.398761235025496,0.579538031460968,-0.128191462726826,-0.1632122732601
merged_data25,0.519208293226541,-0.168477981747186,-0.262359025172831,0.0225953319172197
merged_data26,-0.647091445204028,-0.303525768147259,1.18044212913279,-0.175010352897444
merged_data27,0.134057772212406,0.327033730794364,-1.04090427360692,0.804283943312175
merged_data28,0.10993162220688,-0.421485421468125,0.845069477866244,-0.638422915658646
merged_data29,0.00807408370210448,-0.0898482390480138,0.0203423466983714,-0.0511131321302792
merged_data30,-0.0149335581538743,-0.427474467940306,0.409533625550401,0.111273870458233
merged_data31,-0.0246045087952619,-0.560358806280398,0.202442849918193,0.585113824278236
merged_data32,0.990306844795274,0.497444481441234,-0.850156173607205,-0.437132172590734
merged_data33,-0.838022748648337,0.629392550882129,0.415033444851382,-0.286764172852538
merged_data34,0.141992031811563,-0.378163573848021,0.0386824467165817,0.303585726927743
merged_data35,-0.285095132529432,0.0434448860878125,-0.284411889546142,0.614314589490977
merged_data36,0.383680353394367,0.880754547273855,-0.887549078672275,-0.101038166849126
merged_data37,-0.614459339324933,-0.25359172737716,0.78261763923506,0.154547762605668
merged_data38,0.0814945223490714,-0.173646692342233,-0.122332423862467,0.202591513687025
merged_data39,0.554882623030446,-0.399341092310804,-0.118494857237471,0.155904638725491
merged_data40,0.116699589568081,0.654618588499235,0.144005713091609,-0.910513011270163
merged_data41,0.302197687844932,0.213929085058404,-0.138165042874647,-0.467080606633367
merged_data42,0.163791724527362,0.169747597925327,-0.147762717675426,-0.406959042234164
merged_data43,-0.0718820022644916,-0.281653467177855,0.151527420849569,0.295447836068131
merged_data44,-0.112681672615004,-0.345413424406395,0.136138842758094,0.384965838427931
merged_data45,0.0561425346883293,-0.206711089262522,0.275080429410212,-0.202137167244383
merged_data46,-0.0982839051119942,-0.429714108691815,0.749006614253893,-0.230783225374749
merged_data47,0.13081940088073,0.619978741978948,-0.596069001214721,-0.0559588502246724
merged_data48,0.0879431384871825,-0.117947849895968,0.0615492956675625,-0.218276113235924
merged_data49,0.0354586365831616,-0.0468406611690186,-0.202161563869914,0.218831492812166
merged_data50,-0.0344766550560843,-0.0667219185071787,-0.0355682371304258,-0.0115202388277402
merged_data51,0.159705561950304,-0.261076208210273,0.0179739707638037,0.0420625593723107
merged_data52,-0.385294771073517,0.193312248064471,-0.0764479801122721,0.29872276375338
merged_data53,-0.290530773813853,0.0130553331758985,0.0413227399785447,0.219421067270728
merged_data54,-0.231457489153442,0.192930103568748,0.115743203652073,-0.242379122669251
merged_data55,0.116244995502246,-0.0620666761894754,-0.0272742680915556,-0.0335401500868863
merged_data56,-0.0480278385627783,-0.0896444898332464,0.0153875445321328,-0.0247286445646436
merged_data57,0.0897106914027885,-0.0578880975383302,-0.0796796716513131,0.0375970119781446
merged_data58,-0.114853121470755,0.122554095344735,-0.0680872794127023,-0.00485255494819398
merged_data59,0.033182698037875,0.25853094591514,-0.239260201490449,0.172019718243
merged_data60,-0.0541661929473215,-0.0551588859129462,-0.0284698830639758,-0.0125248916400488
merged_data61,-0.0430729636741493,0.0323498489174753,-0.0500794121820436,0.0264464787737425
merged_data62,-0.0733012854698178,-0.045719684942683,-0.00430920543231206,0.0491637122007017
merged_data63,0.0172125801068748,0.00683472878170343,-0.105478640610356,0.0311802706560665
merged_data64,-0.17018556391771,0.122804093565304,0.0265951672262128,0.0338230984716434
merged_data65,-0.0793155636557503,-0.0366506407291037,0.0124164307407008,-0.0874170897973691
merged_data66,0.141790561996097,-0.0219717009327434,-0.198673660428974,0.124874391843718
